wind_speed,power_kW,source
0,0,https://www.thewindpower.net/turbine_de_1749_baltic-windwerke-(forde-windwerk)_bw-4500.php
3.5,100
4.0,205
4.5,355
5.0,517
5.5,745
6.0,985
6.5,1310
7.0,1643
7.5,2060
8.0,2483
8.5,2940
9.0,3395
9.5,3715
10.0,4027
10.5,4205
11.0,4372
11.5,4440
12.0,4497
12.5,4499
13.0,4500
13.5,4500
14.0,4500
14.5,4500
15.0,4500
15.5,4500
16.0,4500
16.5,4500
17.0,4500
17.5,4500
18.0,4500
18.5,4500
19.0,4500
19.5,4500
20.0,4500
