PowerPlant
Time,P[MW],G1-P[MW],G2-P[MW]
2023-01-07 00:00:00,17.576941738635302,8.788470869317651,8.788470869317651
2023-01-07 00:15:00,17.829788335136715,8.914894167568358,8.914894167568358
2023-01-07 00:30:00,17.774430261604618,8.887215130802309,8.887215130802309
2023-01-07 00:45:00,17.28744816880094,8.64372408440047,8.64372408440047
2023-01-07 01:00:00,16.754432097586808,8.377216048793404,8.377216048793404
2023-01-07 01:15:00,16.87485942450709,8.437429712253545,8.437429712253545
2023-01-07 01:30:00,16.82707621120834,8.41353810560417,8.41353810560417
2023-01-07 01:45:00,16.90483505625852,8.45241752812926,8.45241752812926
2023-01-07 02:00:00,17.82227551274966,8.91113775637483,8.91113775637483
2023-01-07 02:15:00,17.757363048913117,8.878681524456558,8.878681524456558
2023-01-07 02:30:00,17.85311515036795,8.926557575183976,8.926557575183976
2023-01-07 02:45:00,17.889271438045444,8.944635719022722,8.944635719022722
2023-01-07 03:00:00,18.079340668162548,9.039670334081274,9.039670334081274
2023-01-07 03:15:00,18.13250380668992,9.06625190334496,9.06625190334496
2023-01-07 03:30:00,18.123176608816387,9.061588304408193,9.061588304408193
2023-01-07 03:45:00,16.620393147741254,8.310196573870627,8.310196573870627
2023-01-07 04:00:00,14.536830814251791,7.268415407125896,7.268415407125896
2023-01-07 04:15:00,10.750653560757174,5.375326780378587,5.375326780378587
2023-01-07 04:30:00,10.257595207204005,5.128797603602003,5.128797603602003
2023-01-07 04:45:00,10.074080222574118,5.037040111287059,5.037040111287059
2023-01-07 05:00:00,10.246578115263858,5.123289057631929,5.123289057631929
2023-01-07 05:15:00,10.419748121821803,5.209874060910901,5.209874060910901
2023-01-07 05:30:00,11.52993822175945,5.764969110879725,5.764969110879725
2023-01-07 05:45:00,14.738432770802639,7.3692163854013195,7.3692163854013195
2023-01-07 06:00:00,19.754310408321356,9.877155204160678,9.877155204160678
2023-01-07 06:15:00,22.158418305102654,11.079209152551327,11.079209152551327
2023-01-07 06:30:00,23.057688025044662,11.528844012522331,11.528844012522331
2023-01-07 06:45:00,24.931064200953237,12.465532100476619,12.465532100476619
2023-01-07 07:00:00,40.29561453215694,20.14780726607847,20.14780726607847
2023-01-07 07:15:00,45.65715829197399,22.828579145986996,22.828579145986996
2023-01-07 07:30:00,48.411350294551774,24.205675147275887,24.205675147275887
2023-01-07 07:45:00,48.700847863395644,24.350423931697822,24.350423931697822
2023-01-07 08:00:00,50.242245011051075,25.121122505525538,25.121122505525538
2023-01-07 08:15:00,49.59162381633304,24.79581190816652,24.79581190816652
2023-01-07 08:30:00,48.04514284492041,24.022571422460206,24.022571422460206
2023-01-07 08:45:00,49.5025041572193,24.75125207860965,24.75125207860965
2023-01-07 09:00:00,49.14547649147022,24.57273824573511,24.57273824573511
2023-01-07 09:15:00,48.74751325140004,24.37375662570002,24.37375662570002
2023-01-07 09:30:00,49.59758219741571,24.798791098707856,24.798791098707856
2023-01-07 09:45:00,51.914760911067056,25.957380455533528,25.957380455533528
2023-01-07 10:00:00,42.821113575247225,21.410556787623612,21.410556787623612
2023-01-07 10:15:00,38.91122349337297,19.455611746686486,19.455611746686486
2023-01-07 10:30:00,39.372113442488335,19.686056721244167,19.686056721244167
2023-01-07 10:45:00,36.893378605767204,18.446689302883602,18.446689302883602
2023-01-07 11:00:00,30.779408286700114,15.389704143350057,15.389704143350057
2023-01-07 11:15:00,22.27037043850876,11.13518521925438,11.13518521925438
2023-01-07 11:30:00,16.448117202892114,8.224058601446057,8.224058601446057
2023-01-07 11:45:00,23.149500116405747,11.574750058202874,11.574750058202874
2023-01-07 12:00:00,39.40312631492507,19.701563157462534,19.701563157462534
2023-01-07 12:15:00,45.100508467477525,22.550254233738762,22.550254233738762
2023-01-07 12:30:00,47.098167023007086,23.549083511503543,23.549083511503543
2023-01-07 12:45:00,46.15243517700993,23.076217588504964,23.076217588504964
2023-01-07 13:00:00,41.202313836328344,20.601156918164172,20.601156918164172
2023-01-07 13:15:00,40.66162831301323,20.330814156506616,20.330814156506616
2023-01-07 13:30:00,40.55168350043835,20.275841750219175,20.275841750219175
2023-01-07 13:45:00,39.02883429660818,19.51441714830409,19.51441714830409
2023-01-07 14:00:00,39.607462203911076,19.803731101955538,19.803731101955538
2023-01-07 14:15:00,40.465161172813566,20.232580586406783,20.232580586406783
2023-01-07 14:30:00,41.918611035168794,20.959305517584397,20.959305517584397
2023-01-07 14:45:00,40.93107874144773,20.465539370723864,20.465539370723864
2023-01-07 15:00:00,37.21180970330931,18.605904851654653,18.605904851654653
2023-01-07 15:15:00,38.36038303551438,19.18019151775719,19.18019151775719
2023-01-07 15:30:00,42.7008056676781,21.35040283383905,21.35040283383905
2023-01-07 15:45:00,43.09981055169378,21.54990527584689,21.54990527584689
2023-01-07 16:00:00,42.851197661836395,21.425598830918197,21.425598830918197
2023-01-07 16:15:00,46.424669210128215,23.212334605064108,23.212334605064108
2023-01-07 16:30:00,48.66313694287269,24.331568471436345,24.331568471436345
2023-01-07 16:45:00,50.193325826097784,25.096662913048892,25.096662913048892
2023-01-07 17:00:00,49.939806779847935,24.969903389923967,24.969903389923967
2023-01-07 17:15:00,49.4298162245082,24.7149081122541,24.7149081122541
