date,GridSim.ExternalGrid-0-ExternalGrid-P[MW],BTSim.Battery-0-p_mw,BTSim.Battery-0-soc_percent,CtrlSim.Ctrl-0-PV-19-P[MW],CtrlSim.Ctrl-0-PV-1-P[MW],CtrlSim.Ctrl-0-PV-9-P[MW],CtrlSim.Ctrl-0-PV-14-P[MW],CtrlSim.Ctrl-0-PV-18-P[MW],CtrlSim.Ctrl-0-WT-8-P[MW],CtrlSim.Ctrl-0-WT-16-P[MW],CtrlSim.Ctrl-0-PV-10-P[MW],CtrlSim.Ctrl-0-WT-14-P[MW],CtrlSim.Ctrl-0-WT-21-P[MW],CtrlSim.Ctrl-0-WT-12-P[MW],CtrlSim.Ctrl-0-WT-1-P[MW],CtrlSim.Ctrl-0-WT-6-P[MW],CtrlSim.Ctrl-0-Battery-1-SET-P[MW],CtrlSim.Ctrl-0-WT-7-P[MW],CtrlSim.Ctrl-0-PV-21-P[MW],CtrlSim.Ctrl-0-PowerPlant-1-P[MW],CtrlSim.Ctrl-0-PV-8-P[MW],CtrlSim.Ctrl-0-PV-5-P[MW],CtrlSim.Ctrl-0-PV-13-P[MW],CtrlSim.Ctrl-0-WT-17-P[MW],CtrlSim.Ctrl-0-WT-19-P[MW],CtrlSim.Ctrl-0-PV-15-P[MW],CtrlSim.Ctrl-0-PV-4-P[MW],CtrlSim.Ctrl-0-PV-17-P[MW],CtrlSim.Ctrl-0-WT-11-P[MW],CtrlSim.Ctrl-0-WT-10-P[MW],CtrlSim.Ctrl-0-PV-6-P[MW],CtrlSim.Ctrl-0-WT-3-P[MW],CtrlSim.Ctrl-0-WT-4-P[MW],CtrlSim.Ctrl-0-SteelPlant-3-P[MW],CtrlSim.Ctrl-0-PV-2-P[MW],CtrlSim.Ctrl-0-WT-2-P[MW],CtrlSim.Ctrl-0-SteelPlant-4-P[MW],CtrlSim.Ctrl-0-Battery-1-P[MW],CtrlSim.Ctrl-0-PV-12-P[MW],CtrlSim.Ctrl-0-WT-20-P[MW],CtrlSim.Ctrl-0-WT-15-P[MW],CtrlSim.Ctrl-0-PV-11-P[MW],CtrlSim.Ctrl-0-WT-5-P[MW],CtrlSim.Ctrl-0-PV-20-P[MW],CtrlSim.Ctrl-0-WT-18-P[MW],CtrlSim.Ctrl-0-SteelPlant-2-P[MW],CtrlSim.Ctrl-0-PowerPlant-2-P[MW],CtrlSim.Ctrl-0-PV-7-P[MW],CtrlSim.Ctrl-0-WT-9-P[MW],CtrlSim.Ctrl-0-PV-16-P[MW],CtrlSim.Ctrl-0-PV-3-P[MW],CtrlSim.Ctrl-0-SteelPlant-1-P[MW],CtrlSim.Ctrl-0-WT-13-P[MW]
2023-03-01 16:15:00,0.19818061916549012,-0.0,15.0,0.00566653620683973,0.01877240000874288,0.014286919891143087,0.00148371288707688,0.0018767445667239025,0.0418,0.049199999999999994,0.07868337521854077,0.049199999999999994,1.5219088937093275,0.07619999999999999,0.073125,0.0418,-2,0.0418,0.009743147670359083,3.3876655212050837,0.007644154879945572,0.0042052539618317435,0.0018767445667239025,0.07619999999999999,0.0756,0.0023877216533845502,0.002105465890834931,0.00552786581471404,0.07619999999999999,0.0418,0.01892364282824284,0.0756,0.0756,2.452954104662953,0.01911709328980265,0.0498,2.452954104662953,0.0,0.0018369348334903652,0.1283,0.049199999999999994,0.0018369348334903652,0.0418,0.011169433806186051,0.07619999999999999,2.452954104662953,3.3876655212050837,0.06487657992204528,0.0418,0.006541096024751819,0.00558972377744765,2.452954104662953,0.049199999999999994
2023-03-01 16:30:00,0.19244987375576184,-0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.05519999999999997,0.06479999999999997,0.0,0.06479999999999997,1.6546637744034705,0.09119999999999998,0.09399999999999993,0.05519999999999997,-2,0.05519999999999997,0.0,2.9258911791482225,0.0,0.0,0.0,0.09119999999999998,0.09059999999999997,0.0,0.0,0.0,0.09119999999999998,0.05519999999999997,0.0,0.09059999999999997,0.09059999999999997,2.2629365331749787,0.0,0.06559999999999996,2.2629365331749787,0.0,0.0,0.15869999999999995,0.06479999999999997,0.0,0.05519999999999997,0.0,0.09119999999999998,2.2629365331749787,2.9258911791482225,0.0,0.05519999999999997,0.0,0.0,2.2629365331749787,0.06479999999999997
2023-03-01 16:45:00,0.1962213922479905,-0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.012599999999999993,0.013199999999999991,0.0,0.013199999999999991,0.6611713665943597,0.04179999999999999,0.06187499999999999,0.012599999999999993,-2,0.012599999999999993,0.0,3.7429709219598113,0.0,0.0,0.0,0.04179999999999999,0.039999999999999994,0.0,0.0,0.0,0.04179999999999999,0.012599999999999993,0.0,0.039999999999999994,0.039999999999999994,2.176564909771353,0.0,0.023571428571428573,2.176564909771353,0.0,0.0,0.058099999999999985,0.013199999999999991,0.0,0.012599999999999993,0.0,0.04179999999999999,2.176564909771353,3.7429709219598113,0.0,0.012599999999999993,0.0,0.0,2.176564909771353,0.013199999999999991
2023-03-01 17:00:00,0.1911190112557355,-0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.03140000000000001,0.035600000000000014,0.0,0.035600000000000014,1.3119305856832972,0.06460000000000002,0.069375,0.03140000000000001,-2,0.03140000000000001,0.0,3.098881078616707,0.0,0.0,0.0,0.06460000000000002,0.06280000000000001,0.0,0.0,0.0,0.06460000000000002,0.03140000000000001,0.0,0.06280000000000001,0.06280000000000001,2.124741935729178,0.0,0.03740000000000002,2.124741935729178,0.0,0.0,0.10490000000000002,0.035600000000000014,0.0,0.03140000000000001,0.0,0.06460000000000002,2.124741935729178,3.098881078616707,0.0,0.03140000000000001,0.0,0.0,2.124741935729178,0.035600000000000014
2023-03-01 17:15:00,0.18984458278177074,-0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.05519999999999997,0.06479999999999997,0.0,0.06479999999999997,1.6546637744034705,0.09119999999999998,0.09399999999999993,0.05519999999999997,-2,0.05519999999999997,0.0,2.718599282979521,0.0,0.0,0.0,0.09119999999999998,0.09059999999999997,0.0,0.0,0.0,0.09119999999999998,0.05519999999999997,0.0,0.09059999999999997,0.09059999999999997,2.159290585090628,0.0,0.06559999999999996,2.159290585090628,0.0,0.0,0.15869999999999995,0.06479999999999997,0.0,0.05519999999999997,0.0,0.09119999999999998,2.159290585090628,2.718599282979521,0.0,0.05519999999999997,0.0,0.0,2.159290585090628,0.06479999999999997
2023-03-01 17:30:00,0.19356023520970922,-0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0418,0.049199999999999994,0.0,0.049199999999999994,1.5219088937093275,0.07619999999999999,0.073125,0.0418,-2,0.0418,0.0,3.1497061194952938,0.0,0.0,0.0,0.07619999999999999,0.0756,0.0,0.0,0.0,0.07619999999999999,0.0418,0.0,0.0756,0.0756,2.2629365331749787,0.0,0.0498,2.2629365331749787,0.0,0.0,0.1283,0.049199999999999994,0.0,0.0418,0.0,0.07619999999999999,2.2629365331749787,3.1497061194952938,0.0,0.0418,0.0,0.0,2.2629365331749787,0.049199999999999994
2023-03-01 17:45:00,0.19676558837452296,-0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.047,0.056,0.0,0.056,1.6268980477223427,0.082,0.075,0.047,-2,0.047,0.0,3.3133132373803864,0.0,0.0,0.0,0.082,0.082,0.0,0.0,0.0,0.082,0.047,0.0,0.082,0.082,2.401131130620779,0.0,0.056,2.401131130620779,0.0,0.0,0.14,0.056,0.0,0.047,0.0,0.082,2.401131130620779,3.3133132373803864,0.0,0.047,0.0,0.0,2.401131130620779,0.056
2023-03-01 18:00:00,0.19697862836581992,-0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.026200000000000005,0.028800000000000006,0.0,0.028800000000000006,1.206941431670282,0.058800000000000005,0.0675,0.026200000000000005,-2,0.026200000000000005,0.0,3.5916982985991663,0.0,0.0,0.0,0.058800000000000005,0.056400000000000006,0.0,0.0,0.0,0.058800000000000005,0.026200000000000005,0.0,0.056400000000000006,0.056400000000000006,2.3147595072171536,0.0,0.031200000000000006,2.3147595072171536,0.0,0.0,0.09320000000000003,0.028800000000000006,0.0,0.026200000000000005,0.0,0.058800000000000005,2.3147595072171536,3.5916982985991663,0.0,0.026200000000000005,0.0,0.0,2.3147595072171536,0.028800000000000006
2023-03-01 18:15:00,0.19985189513340407,-0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.012599999999999993,0.013199999999999991,0.0,0.013199999999999991,0.6611713665943597,0.04179999999999999,0.06187499999999999,0.012599999999999993,-2,0.012599999999999993,0.0,3.984811467489963,0.0,0.0,0.0,0.04179999999999999,0.039999999999999994,0.0,0.0,0.0,0.04179999999999999,0.012599999999999993,0.0,0.039999999999999994,0.039999999999999994,2.2974851825364286,0.0,0.023571428571428573,2.2974851825364286,0.0,0.0,0.058099999999999985,0.013199999999999991,0.0,0.012599999999999993,0.0,0.04179999999999999,2.2974851825364286,3.984811467489963,0.0,0.012599999999999993,0.0,0.0,2.2974851825364286,0.013199999999999991
2023-03-01 18:30:00,0.19344470898678745,-0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.047,0.056,0.0,0.056,1.6268980477223427,0.082,0.075,0.047,-2,0.047,0.0,3.071472691850235,0.0,0.0,0.0,0.082,0.082,0.0,0.0,0.0,0.082,0.047,0.0,0.082,0.082,2.280210857855703,0.0,0.056,2.280210857855703,0.0,0.0,0.14,0.056,0.0,0.047,0.0,0.082,2.280210857855703,3.071472691850235,0.0,0.047,0.0,0.0,2.280210857855703,0.056
2023-03-01 18:45:00,0.1914164349522669,-0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.07159999999999998,0.08239999999999999,0.0,0.08239999999999999,1.7101952277657264,0.10959999999999999,0.13199999999999998,0.07159999999999998,-2,0.07159999999999998,0.0,2.703825452467094,0.0,0.0,0.0,0.10959999999999999,0.10779999999999998,0.0,0.0,0.0,0.10959999999999999,0.07159999999999998,0.0,0.10779999999999998,0.10779999999999998,2.2629365331749787,0.0,0.08479999999999999,2.2629365331749787,0.0,0.0,0.1961,0.08239999999999999,0.0,0.07159999999999998,0.0,0.10959999999999999,2.2629365331749787,2.703825452467094,0.0,0.07159999999999998,0.0,0.0,2.2629365331749787,0.08239999999999999
2023-03-01 19:00:00,0.18942093026168605,-0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.11499999999999999,0.12879999999999997,0.0,0.12879999999999997,1.833405639913232,0.1556,0.23299999999999998,0.11499999999999999,-2,0.11499999999999999,0.0,2.1676188957547904,0.0,0.0,0.0,0.1556,0.15439999999999998,0.0,0.0,0.0,0.1556,0.11499999999999999,0.0,0.15439999999999998,0.15439999999999998,2.280210857855703,0.0,0.13879999999999998,2.280210857855703,0.0,0.0,0.28959999999999997,0.12879999999999997,0.0,0.11499999999999999,0.0,0.1556,2.280210857855703,2.1676188957547904,0.0,0.11499999999999999,0.0,0.0,2.280210857855703,0.12879999999999997
2023-03-01 19:15:00,0.19102277782049715,-0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.12400000000000003,0.13840000000000002,0.0,0.13840000000000002,1.8559652928416486,0.16480000000000006,0.2540000000000001,0.12400000000000003,-2,0.12400000000000003,0.0,2.224132316097834,0.0,0.0,0.0,0.16480000000000006,0.16420000000000004,0.0,0.0,0.0,0.16480000000000006,0.12400000000000003,0.0,0.16420000000000004,0.16420000000000004,2.366582481259329,0.0,0.15040000000000003,2.366582481259329,0.0,0.0,0.3083000000000001,0.13840000000000002,0.0,0.12400000000000003,0.0,0.16480000000000006,2.366582481259329,2.224132316097834,0.0,0.12400000000000003,0.0,0.0,2.366582481259329,0.13840000000000002
2023-03-01 19:30:00,0.19686574431083326,-0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.07980000000000002,0.09120000000000003,0.0,0.09120000000000003,1.7379609544468546,0.11880000000000004,0.15100000000000008,0.07980000000000002,-2,0.07980000000000002,0.0,3.041925030825377,0.0,0.0,0.0,0.11880000000000004,0.11640000000000003,0.0,0.0,0.0,0.11880000000000004,0.07980000000000002,0.0,0.11640000000000003,0.11640000000000003,2.4875027540244026,0.0,0.09440000000000004,2.4875027540244026,0.0,0.0,0.21480000000000007,0.09120000000000003,0.0,0.07980000000000002,0.0,0.11880000000000004,2.4875027540244026,3.041925030825377,0.0,0.07980000000000002,0.0,0.0,2.4875027540244026,0.09120000000000003
2023-03-01 19:45:00,0.18744611652568377,-0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.11499999999999999,0.12879999999999997,0.0,0.12879999999999997,1.833405639913232,0.1556,0.23299999999999998,0.11499999999999999,-2,0.11499999999999999,0.0,1.9948756489475397,0.0,0.0,0.0,0.1556,0.15439999999999998,0.0,0.0,0.0,0.1556,0.11499999999999999,0.0,0.15439999999999998,0.15439999999999998,2.193839234452078,0.0,0.13879999999999998,2.193839234452078,0.0,0.0,0.28959999999999997,0.12879999999999997,0.0,0.11499999999999999,0.0,0.1556,2.193839234452078,1.9948756489475397,0.0,0.11499999999999999,0.0,0.0,2.193839234452078,0.12879999999999997
2023-03-01 20:00:00,0.1871074309448595,-0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.10600000000000001,0.11920000000000001,0.0,0.11920000000000001,1.8108459869848155,0.14640000000000003,0.21200000000000005,0.10600000000000001,-2,0.10600000000000001,0.0,2.0420081766888476,0.0,0.0,0.0,0.14640000000000003,0.14460000000000003,0.0,0.0,0.0,0.14640000000000003,0.10600000000000001,0.0,0.14460000000000003,0.14460000000000003,2.159290585090628,0.0,0.12720000000000004,2.159290585090628,0.0,0.0,0.27090000000000003,0.11920000000000001,0.0,0.10600000000000001,0.0,0.14640000000000003,2.159290585090628,2.0420081766888476,0.0,0.10600000000000001,0.0,0.0,2.159290585090628,0.11920000000000001
2023-03-01 20:15:00,0.18942604575285582,-0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.05519999999999997,0.06479999999999997,0.0,0.06479999999999997,1.6546637744034705,0.09119999999999998,0.09399999999999993,0.05519999999999997,-2,0.05519999999999997,0.0,2.68405063361807,0.0,0.0,0.0,0.09119999999999998,0.09059999999999997,0.0,0.0,0.0,0.09119999999999998,0.05519999999999997,0.0,0.09059999999999997,0.09059999999999997,2.1420162604099025,0.0,0.06559999999999996,2.1420162604099025,0.0,0.0,0.15869999999999995,0.06479999999999997,0.0,0.05519999999999997,0.0,0.09119999999999998,2.1420162604099025,2.68405063361807,0.0,0.05519999999999997,0.0,0.0,2.1420162604099025,0.06479999999999997
2023-03-01 20:30:00,0.1938130617003555,-0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.05519999999999997,0.06479999999999997,0.0,0.06479999999999997,1.6546637744034705,0.09119999999999998,0.09399999999999993,0.05519999999999997,-2,0.05519999999999997,0.0,3.0295371272325724,0.0,0.0,0.0,0.09119999999999998,0.09059999999999997,0.0,0.0,0.0,0.09119999999999998,0.05519999999999997,0.0,0.09059999999999997,0.09059999999999997,2.3147595072171536,0.0,0.06559999999999996,2.3147595072171536,0.0,0.0,0.15869999999999995,0.06479999999999997,0.0,0.05519999999999997,0.0,0.09119999999999998,2.3147595072171536,3.0295371272325724,0.0,0.05519999999999997,0.0,0.0,2.3147595072171536,0.06479999999999997
2023-03-01 20:45:00,0.191216320201403,-0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.09699999999999996,0.10959999999999998,0.0,0.10959999999999998,1.7882863340563988,0.13719999999999996,0.19099999999999995,0.09699999999999996,-2,0.09699999999999996,0.0,2.469175847406108,0.0,0.0,0.0,0.13719999999999996,0.13479999999999998,0.0,0.0,0.0,0.13719999999999996,0.09699999999999996,0.0,0.13479999999999998,0.13479999999999998,2.3147595072171536,0.0,0.11559999999999997,2.3147595072171536,0.0,0.0,0.2522,0.10959999999999998,0.0,0.09699999999999996,0.0,0.13719999999999996,2.3147595072171536,2.469175847406108,0.0,0.09699999999999996,0.0,0.0,2.3147595072171536,0.10959999999999998
2023-03-01 21:00:00,0.20036217330077655,-0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.03140000000000001,0.035600000000000014,0.0,0.035600000000000014,1.3119305856832972,0.06460000000000002,0.069375,0.03140000000000001,-2,0.03140000000000001,0.0,3.755305416484257,0.0,0.0,0.0,0.06460000000000002,0.06280000000000001,0.0,0.0,0.0,0.06460000000000002,0.03140000000000001,0.0,0.06280000000000001,0.06280000000000001,2.452954104662953,0.0,0.03740000000000002,2.452954104662953,0.0,0.0,0.10490000000000002,0.035600000000000014,0.0,0.03140000000000001,0.0,0.06460000000000002,2.452954104662953,3.755305416484257,0.0,0.03140000000000001,0.0,0.0,2.452954104662953,0.035600000000000014
2023-03-01 21:15:00,0.19647914058898364,-0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.026200000000000005,0.028800000000000006,0.0,0.028800000000000006,1.206941431670282,0.058800000000000005,0.0675,0.026200000000000005,-2,0.026200000000000005,0.0,3.5571496492377164,0.0,0.0,0.0,0.058800000000000005,0.056400000000000006,0.0,0.0,0.0,0.058800000000000005,0.026200000000000005,0.0,0.056400000000000006,0.056400000000000006,2.2974851825364286,0.0,0.031200000000000006,2.2974851825364286,0.0,0.0,0.09320000000000003,0.028800000000000006,0.0,0.026200000000000005,0.0,0.058800000000000005,2.2974851825364286,3.5571496492377164,0.0,0.026200000000000005,0.0,0.0,2.2974851825364286,0.028800000000000006
2023-03-01 21:30:00,0.19823387998015285,-0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.021,0.022,0.0,0.022,1.1019522776572668,0.053,0.065625,0.021,-2,0.021,0.0,3.739029024967123,0.0,0.0,0.0,0.053,0.05,0.0,0.0,0.0,0.053,0.021,0.0,0.05,0.05,2.332033831897878,0.0,0.025,2.332033831897878,0.0,0.0,0.08150000000000002,0.022,0.0,0.021,0.0,0.053,2.332033831897878,3.739029024967123,0.0,0.021,0.0,0.0,2.332033831897878,0.022
2023-03-01 21:45:00,0.1956022545380547,-0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.036599999999999994,0.04239999999999999,0.0,0.04239999999999999,1.4169197396963122,0.07039999999999999,0.07125,0.036599999999999994,-2,0.036599999999999994,0.0,3.3661341445861512,0.0,0.0,0.0,0.07039999999999999,0.06919999999999998,0.0,0.0,0.0,0.07039999999999999,0.036599999999999994,0.0,0.06919999999999998,0.06919999999999998,2.3147595072171536,0.0,0.043599999999999986,2.3147595072171536,0.0,0.0,0.11660000000000001,0.04239999999999999,0.0,0.036599999999999994,0.0,0.07039999999999999,2.3147595072171536,3.3661341445861512,0.0,0.036599999999999994,0.0,0.0,2.3147595072171536,0.04239999999999999
2023-03-01 22:00:00,0.20136241675800282,-0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.008400000000000008,0.008800000000000007,0.0,0.008800000000000007,0.4407809110629071,0.03620000000000001,0.06,0.008400000000000008,-2,0.008400000000000008,0.0,4.142251338112832,0.0,0.0,0.0,0.03620000000000001,0.03500000000000001,0.0,0.0,0.0,0.03620000000000001,0.008400000000000008,0.0,0.03500000000000001,0.03500000000000001,2.2974851825364286,0.0,0.02285714285714286,2.2974851825364286,0.0,0.0,0.046400000000000025,0.008800000000000007,0.0,0.008400000000000008,0.0,0.03620000000000001,2.2974851825364286,4.142251338112832,0.0,0.008400000000000008,0.0,0.0,2.2974851825364286,0.008800000000000007
2023-03-01 22:15:00,0.41954382779254207,-0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019799999999999998,0.0525,0.0,-2,0.0,0.0,4.26675819613908,0.0,0.0,0.0,0.019799999999999998,0.019799999999999998,0.0,0.0,0.0,0.019799999999999998,0.0,0.0,0.019799999999999998,0.019799999999999998,2.245662208494253,0.0,0.02,2.245662208494253,0.0,0.0,0.021466666666666665,0.0,0.0,0.0,0.0,0.019799999999999998,2.245662208494253,4.26675819613908,0.0,0.0,0.0,0.0,2.245662208494253,0.0
2023-03-01 22:30:00,0.5816211050408997,-0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071999999999999955,0.043125,0.0,-2,0.0,0.0,4.726255232646367,0.0,0.0,0.0,0.0071999999999999955,0.0071999999999999955,0.0,0.0,0.0,0.0071999999999999955,0.0,0.0,0.0071999999999999955,0.0071999999999999955,2.487502754024404,0.0,0.016428571428571428,2.487502754024404,0.0,0.0,0.01763333333333333,0.0,0.0,0.0,0.0,0.0071999999999999955,2.487502754024404,4.726255232646367,0.0,0.0,0.0,0.0,2.487502754024404,0.0
2023-03-01 22:45:00,0.20191350122596852,-0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.008400000000000008,0.008800000000000007,0.0,0.008800000000000007,0.4407809110629071,0.03620000000000001,0.06,0.008400000000000008,-2,0.008400000000000008,0.0,4.176799987474282,0.0,0.0,0.0,0.03620000000000001,0.03500000000000001,0.0,0.0,0.0,0.03620000000000001,0.008400000000000008,0.0,0.03500000000000001,0.03500000000000001,2.3147595072171536,0.0,0.02285714285714286,2.3147595072171536,0.0,0.0,0.046400000000000025,0.008800000000000007,0.0,0.008400000000000008,0.0,0.03620000000000001,2.3147595072171536,4.176799987474282,0.0,0.008400000000000008,0.0,0.0,2.3147595072171536,0.008800000000000007
2023-03-01 23:00:00,0.20188335828662218,-0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.004200000000000004,0.004400000000000004,0.0,0.004400000000000004,0.22039045553145356,0.030600000000000006,0.058124999999999996,0.004200000000000004,-2,0.004200000000000004,0.0,4.230593910012802,0.0,0.0,0.0,0.030600000000000006,0.030000000000000006,0.0,0.0,0.0,0.030600000000000006,0.004200000000000004,0.0,0.030000000000000006,0.030000000000000006,2.2629365331749787,0.0,0.022142857142857145,2.2629365331749787,0.0,0.0,0.03470000000000001,0.004400000000000004,0.0,0.004200000000000004,0.0,0.030600000000000006,2.2629365331749787,4.230593910012802,0.0,0.004200000000000004,0.0,0.0,2.2629365331749787,0.004400000000000004
2023-03-01 23:15:00,0.20528994784848642,-0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.004200000000000004,0.004400000000000004,0.0,0.004400000000000004,0.22039045553145356,0.030600000000000006,0.058124999999999996,0.004200000000000004,-2,0.004200000000000004,0.0,4.4378858061815025,0.0,0.0,0.0,0.030600000000000006,0.030000000000000006,0.0,0.0,0.0,0.030600000000000006,0.004200000000000004,0.0,0.030000000000000006,0.030000000000000006,2.366582481259329,0.0,0.022142857142857145,2.366582481259329,0.0,0.0,0.03470000000000001,0.004400000000000004,0.0,0.004200000000000004,0.0,0.030600000000000006,2.366582481259329,4.4378858061815025,0.0,0.004200000000000004,0.0,0.0,2.366582481259329,0.004400000000000004
2023-03-01 23:30:00,0.19748262160346952,-0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.026200000000000005,0.028800000000000006,0.0,0.028800000000000006,1.206941431670282,0.058800000000000005,0.0675,0.026200000000000005,-2,0.026200000000000005,0.0,3.6262469479606154,0.0,0.0,0.0,0.058800000000000005,0.056400000000000006,0.0,0.0,0.0,0.058800000000000005,0.026200000000000005,0.0,0.056400000000000006,0.056400000000000006,2.332033831897878,0.0,0.031200000000000006,2.332033831897878,0.0,0.0,0.09320000000000003,0.028800000000000006,0.0,0.026200000000000005,0.0,0.058800000000000005,2.332033831897878,3.6262469479606154,0.0,0.026200000000000005,0.0,0.0,2.332033831897878,0.028800000000000006
2023-03-01 23:45:00,0.1943710574084796,-0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.047,0.056,0.0,0.056,1.6268980477223427,0.082,0.075,0.047,-2,0.047,0.0,3.1405699905731357,0.0,0.0,0.0,0.082,0.082,0.0,0.0,0.0,0.082,0.047,0.0,0.082,0.082,2.3147595072171536,0.0,0.056,2.3147595072171536,0.0,0.0,0.14,0.056,0.0,0.047,0.0,0.082,2.3147595072171536,3.1405699905731357,0.0,0.047,0.0,0.0,2.3147595072171536,0.056
